#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000             3.49680
  0.0884             3.49669
  0.1767             3.49679
  0.2651             3.49668
  0.3535             3.49678
  0.4418             3.49668
  0.5302             3.49677
  0.6186             3.49667
  0.7069             3.49675
  0.7953             3.49666
  0.8837             3.49673
  0.9720             3.49665
  1.0604             3.49671
  1.1488             3.49663
  1.2372             3.49668
  1.3255             3.49661
  1.4139             3.49665
  1.5023             3.49658
  1.5906             3.49660
  1.6790             3.49654
  1.7674             3.49654
  1.8557             3.49647
  1.9441             3.49644
  2.0325             3.49636
  2.1208             3.49629
  2.2092             3.49618
  2.2976             3.49607
  2.3859             3.49591
  2.4743             3.49572
  2.5627             3.49549
  2.6510             3.49518
  2.7394             3.49484
  2.8278             3.49436
  2.9161             3.49382
  3.0045             3.49308
  3.0929             3.49224
  3.1812             3.49111
  3.2696             3.48981
  3.3580             3.48807
  3.4463             3.48606
  3.5347             3.48340
  3.6231             3.48028
  3.7115             3.47622
  3.7998             3.47140
  3.8882             3.46520
  3.9766             3.45778
  4.0649             3.44832
  4.1533             3.43691
  4.2417             3.42248
  4.3300             3.40497
  4.4184             3.38297
  4.5068             3.35617
  4.5951             3.32267
  4.6835             3.28174
  4.7719             3.23078
  4.8602             3.16846
  4.9486             3.09118
  5.0370             2.99667
  5.1253             2.87996
  5.2137             2.73742
  5.3021             2.56228
  5.3904             2.34895
  5.4788             2.08832
  5.5672             1.77202
  5.6555             1.38836
  5.7439             0.92374
  5.8323             0.38164
  5.9206            -0.22488
  6.0090            -1.00867
  6.0974            -2.02802
  6.1858            -3.36628
  6.2741            -5.05431
  6.3625            -7.03605
  6.4509            -9.23721
  6.5392           -11.51276
  6.6276           -13.70196
  6.7160           -15.63547
  6.8043           -17.16506
  6.8927           -18.17550
  6.9811           -18.59513
  7.0694           -18.39417
  7.1578           -17.58523
  7.2462           -16.22320
  7.3345           -14.40542
  7.4229           -12.27057
  7.5113            -9.98634
  7.5996            -7.73043
  7.6880            -5.67153
  7.7764            -3.93735
  7.8647            -2.60143
  7.9531            -1.71135
  8.0415            -1.19532
  8.1298            -1.01790
  8.2182            -1.04468
  8.3066            -1.31997
  8.3949            -1.94964
  8.4833            -2.97596
  8.5717            -4.44826
  8.6601            -6.29296
  8.7484            -8.43259
  8.8368           -10.71537
  8.9252           -12.97233
  9.0135           -15.02305
  9.1019           -16.71011
  9.1903           -17.90478
  9.2786           -18.52535
  9.3670           -18.52852
  9.4554           -17.91673
  9.5437           -16.73152
  9.6321           -15.05987
  9.7205           -13.02757
  9.8088           -10.79287
  9.8972            -8.52366
  9.9856            -6.37891
 10.0739            -4.48498
 10.1623            -2.90217
 10.2507            -1.67581
 10.3390            -0.73596
 10.4274            -0.01942
 10.5158             0.55844
 10.6041             1.08149
 10.6925             1.51735
 10.7809             1.87958
 10.8692             2.17609
 10.9576             2.42167
 11.0460             2.62129
 11.1344             2.78615
 11.2227             2.91926
 11.3111             3.02909
 11.3995             3.11716
 11.4878             3.18993
 11.5762             3.24785
 11.6646             3.29592
 11.7529             3.33383
 11.8413             3.36554
 11.9297             3.39024
 12.0180             3.41116
 12.1064             3.42718
 12.1948             3.44101
 12.2831             3.45135
 12.3715             3.46051
 12.4599             3.46713
 12.5482             3.47324
 12.6366             3.47743
 12.7250             3.48153
 12.8133             3.48414
 12.9017             3.48692
 12.9901             3.48850
 13.0784             3.49042
 13.1668             3.49134
 13.2552             3.49269
 13.3435             3.49318
 13.4319             3.49416
 13.5203             3.49438
 13.6087             3.49511
 13.6970             3.49515
 13.7854             3.49572
 13.8738             3.49565
 13.9621             3.49611
 14.0505             3.49598
 14.1389             3.49636
 14.2272             3.49619
 14.3156             3.49652
 14.4040             3.49632
 14.4923             3.49662
 14.5807             3.49642
 14.6691             3.49669
 14.7574             3.49648
 14.8458             3.49673
 14.9342             3.49652
 15.0225             3.49676
 15.1109             3.49655
 15.1993             3.49678
 15.2876             3.49658
 15.3760             3.49679
 15.4644             3.49660
 15.5527             3.49680
 15.6411             3.49662
 15.7295             3.49681
 15.8178             3.49663
 15.9062             3.49682
 15.9946             3.49665
 16.0830             3.49682
 16.1713             3.49666
 16.2597             3.49683
 16.3481             3.49667
 16.4364             3.49683
 16.5248             3.49668
 16.6132             3.49683
 16.7015             3.49669
 16.7899             3.49682
 16.8783             3.49669
 16.9666             3.49682
 17.0550             3.49669
 17.1434             3.49681
 17.2317             3.49669
