#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180 128
# Band-Index:    1
   4.56973    -56.537337  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   4.54938    -56.537357  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.52903    -56.537377  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.50868    -56.537399  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.48833    -56.537422  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   4.46797    -56.537447  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   4.44762    -56.537467  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.42727    -56.537486  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.40692    -56.537504  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.38657    -56.537521  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.36622    -56.537537  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   4.34587    -56.537550  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.32551    -56.537562  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.30516    -56.537574  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.28481    -56.537585  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   4.26446    -56.537592  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.24411    -56.537601  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.22376    -56.537605  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.20341    -56.537606  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.18306    -56.537607  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.18306    -56.565953  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   4.14167    -56.565757  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.10029    -56.565172  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   4.05891    -56.564206  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   4.01753    -56.562862  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.97615    -56.561150  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.93476    -56.559082  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
