#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180 128
# Band-Index:    1
   4.60842    -56.704012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.62848    -56.704014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.64854    -56.704014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.66860    -56.704015  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.68866    -56.704014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.70873    -56.704014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.72879    -56.704017  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.74885    -56.704017  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.76891    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.78898    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.80904    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.82910    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.84916    -56.704015  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.86922    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.88929    -56.704017  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.90935    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.92941    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.94947    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.96954    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
 
# Band-Index:    2
   4.96954    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.94947    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.92941    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.90935    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.88929    -56.704017  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.86922    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.84916    -56.704015  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.82910    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.80904    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.78898    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.76891    -56.704016  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.74885    -56.704017  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.72879    -56.704017  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.70873    -56.704014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.68866    -56.704014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.66860    -56.704015  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.64854    -56.704014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.62848    -56.704014  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.60842    -56.704012  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.58835    -56.704011  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.58835    -56.704021  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.56829    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.54823    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.52817    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.50810    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.48804    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.46798    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.44792    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.42786    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.40779    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.38773    -56.704019  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.36767    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.34761    -56.704019  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.32754    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.30748    -56.704021  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.28742    -56.704021  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.26736    -56.704022  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.24730    -56.704021  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.22723    -56.704021  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.20717    -56.704020  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.20717    -56.703254  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.16547    -56.703259  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   4.12376    -56.703276  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
