      #Energy        TDOS
     -44.61927      16.00022
     -44.54427      16.00022
     -44.46927      16.00022
     -44.39427      16.00022
     -44.31827      16.00022
     -44.24327      16.00022
     -44.16827      16.00022
     -44.09327      16.00022
     -44.01827      16.00022
     -43.94327      16.00022
     -43.86827      16.00022
     -43.79327      16.00022
     -43.71827      16.00022
     -43.64327      16.00022
     -43.56727      16.00022
     -43.49227      16.00022
     -43.41727      16.00022
     -43.34227      16.00022
     -43.26727      16.00022
     -43.19227      16.00022
     -43.11727      16.00022
     -43.04227      16.00022
     -42.96727      16.00022
     -42.89227      16.00022
     -42.81627      16.00022
     -42.74127      16.00022
     -42.66627      16.00022
     -42.59127      16.00022
     -42.51627      16.00022
     -42.44127      16.00022
     -42.36627      16.00022
     -42.29127      16.00022
     -42.21627      16.00022
     -42.14127      16.00022
     -42.06527      16.00022
     -41.99027      16.00022
     -41.91527      16.00022
     -41.84027      16.00022
     -41.76527      16.00022
     -41.69027      16.00022
     -41.61527      16.00022
     -41.54027      16.00022
     -41.46527      16.00022
     -41.39027      16.00022
     -41.31527      16.00022
     -41.23927      16.00022
     -41.16427      16.00022
     -41.08927      16.00022
     -41.01427      16.00022
     -40.93927      16.00022
     -40.86427      16.00022
     -40.78927      16.00022
     -40.71427      16.00022
     -40.63927      16.00022
     -40.56427      16.00022
     -40.48827      16.00022
     -40.41327      16.00022
     -40.33827      16.00022
     -40.26327      16.00022
     -40.18827      16.00022
     -40.11327      16.00022
     -40.03827      16.00022
     -39.96327      16.00022
     -39.88827      16.00022
     -39.81327      16.00022
     -39.73727      16.00022
     -39.66227      16.00022
     -39.58727      16.00022
     -39.51227      16.00022
     -39.43727      16.00022
     -39.36227      16.00022
     -39.28727      16.00022
     -39.21227      16.00022
     -39.13727      16.00022
     -39.06227      16.00022
     -38.98627      16.00022
     -38.91127      16.00022
     -38.83627      16.00022
     -38.76127      16.00022
     -38.68627      16.00022
     -38.61127      16.00022
     -38.53627      16.00022
     -38.46127      16.00022
     -38.38627      16.00022
     -38.31127      16.00022
     -38.23527      16.00022
     -38.16027      16.00022
     -38.08527      16.00022
     -38.01027      16.00022
     -37.93527      16.00022
     -37.86027      16.00022
     -37.78527      16.00022
     -37.71027      16.00022
     -37.63527      16.00022
     -37.56027      16.00022
     -37.48527      16.00022
     -37.40927      16.00022
     -37.33427      16.00022
     -37.25927      16.00022
     -37.18427      16.00022
     -37.10927      16.00022
     -37.03427      16.00022
     -36.95927      16.00022
     -36.88427      16.00022
     -36.80927      16.00022
     -36.73427      16.00022
     -36.65827      16.00022
     -36.58327      16.00022
     -36.50827      16.00022
     -36.43327      16.00022
     -36.35827      16.00022
     -36.28327      16.00022
     -36.20827      16.00022
     -36.13327      16.00022
     -36.05827      16.00022
     -35.98327      16.00022
     -35.90727      16.00022
     -35.83227      16.00022
     -35.75727      16.00022
     -35.68227      16.00022
     -35.60727      16.00022
     -35.53227      16.00022
     -35.45727      16.00022
     -35.38227      16.00022
     -35.30727      16.00022
     -35.23227      16.00022
     -35.15627      16.00022
     -35.08127      16.00022
     -35.00627      16.00022
     -34.93127      16.00022
     -34.85627      16.00022
     -34.78127      16.00022
     -34.70627      16.00022
     -34.63127      16.00022
     -34.55627      16.00022
     -34.48127      16.00022
     -34.40527      16.00022
     -34.33027      16.00022
     -34.25527      16.00022
     -34.18027      16.00022
     -34.10527      16.00022
     -34.03027      16.00022
     -33.95527      16.00022
     -33.88027      16.00022
     -33.80527      16.00022
     -33.73027      16.00021
     -33.65527      15.99940
     -33.57927      15.97720
     -33.50427      15.84319
     -33.42927      16.12635
     -33.35427      18.55878
     -33.27927      22.94075
     -33.20427      28.68688
     -33.12927      35.50278
     -33.05427      40.99132
     -32.97927      45.10820
     -32.90427      49.72636
     -32.82827      55.95724
     -32.75327      61.71314
     -32.67827      64.02458
     -32.60327      64.13719
     -32.52827      64.01968
     -32.45327      64.00044
     -32.37827      63.99960
     -32.30327      63.99959
     -32.22827      63.99959
     -32.15327      63.99959
     -32.07727      63.99959
     -32.00227      63.99959
     -31.92727      63.99959
     -31.85227      63.99959
