#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000             4.00287
  0.0876             4.00351
  0.1752             4.00418
  0.2628             4.00482
  0.3504             4.00549
  0.4380             4.00613
  0.5256             4.00679
  0.6132             4.00743
  0.7008             4.00809
  0.7884             4.00872
  0.8760             4.00938
  0.9636             4.01002
  1.0512             4.01067
  1.1388             4.01131
  1.2264             4.01196
  1.3140             4.01259
  1.4016             4.01325
  1.4892             4.01388
  1.5768             4.01453
  1.6644             4.01516
  1.7520             4.01581
  1.8396             4.01644
  1.9272             4.01709
  2.0148             4.01772
  2.1025             4.01837
  2.1901             4.01899
  2.2777             4.01964
  2.3653             4.02027
  2.4529             4.02092
  2.5405             4.02155
  2.6281             4.02219
  2.7157             4.02282
  2.8033             4.02347
  2.8909             4.02409
  2.9785             4.02474
  3.0661             4.02537
  3.1537             4.02601
  3.2413             4.02663
  3.3289             4.02727
  3.4165             4.02789
  3.5041             4.02853
  3.5917             4.02914
  3.6793             4.02977
  3.7669             4.03038
  3.8545             4.03100
  3.9421             4.03159
  4.0297             4.03219
  4.1173             4.03277
  4.2049             4.03335
  4.2925             4.03390
  4.3801             4.03444
  4.4677             4.03494
  4.5553             4.03543
  4.6429             4.03588
  4.7305             4.03629
  4.8181             4.03665
  4.9057             4.03696
  4.9933             4.03718
  5.0809             4.03732
  5.1685             4.03736
  5.2561             4.03727
  5.3437             4.03702
  5.4313             4.03659
  5.5189             4.03594
  5.6065             4.03502
  5.6941             4.03378
  5.7817             4.03215
  5.8693             4.03005
  5.9569             4.02738
  6.0445             4.02404
  6.1321             4.01987
  6.2198             4.01473
  6.3074             4.00839
  6.3950             4.00064
  6.4826             3.99115
  6.5702             3.97962
  6.6578             3.96557
  6.7454             3.94857
  6.8330             3.92792
  6.9206             3.90299
  7.0082             3.87281
  7.0958             3.83646
  7.1834             3.79255
  7.2710             3.73975
  7.3586             3.67615
  7.4462             3.59986
  7.5338             3.50820
  7.6214             3.39854
  7.7090             3.26723
  7.7966             3.11057
  7.8842             2.92371
  7.9718             2.70132
  8.0594             2.44396
  8.1470             2.15548
  8.2346             1.79944
  8.3222             1.34606
  8.4098             0.74885
  8.4974            -0.00957
  8.5850            -0.90622
  8.6726            -1.91128
  8.7602            -2.96165
  8.8478            -3.98712
  8.9354            -4.91068
  9.0230            -5.66484
  9.1106            -6.19419
  9.1982            -6.46330
  9.2858            -6.44681
  9.3734            -6.16436
  9.4610            -5.66628
  9.5486            -4.98566
  9.6362            -4.17873
  9.7238            -3.30962
  9.8114            -2.44989
  9.8990            -1.66953
  9.9866            -1.02374
 10.0742            -0.54254
 10.1618            -0.25239
 10.2494            -0.13545
 10.3371            -0.17132
 10.4247            -0.33388
 10.5123            -0.59768
 10.5999            -1.02905
 10.6875            -1.66316
 10.7751            -2.55214
 10.8627            -3.69270
 10.9503            -5.09263
 11.0379            -6.72615
 11.1255            -8.50421
 11.2131           -10.32455
 11.3007           -12.06538
 11.3883           -13.59936
 11.4759           -14.81840
 11.5635           -15.61788
 11.6511           -15.90334
 11.7387           -15.65077
 11.8263           -14.87281
 11.9139           -13.61831
 12.0015           -11.97499
 12.0891           -10.06588
 12.1767            -8.03632
 12.2643            -6.04139
 12.3519            -4.21964
 12.4395            -2.67882
 12.5271            -1.50136
 12.6147            -0.67696
 12.7023            -0.19621
 12.7899            -0.01491
 12.8775            -0.07712
 12.9651            -0.40581
 13.0527            -1.06590
 13.1403            -2.07288
 13.2279            -3.44639
 13.3155            -5.15129
 13.4031            -7.08182
 13.4907            -9.12066
 13.5783           -11.11268
 13.6659           -12.90891
 13.7535           -14.37066
 13.8411           -15.39369
 13.9287           -15.90695
 14.0163           -15.88317
 14.1039           -15.32297
 14.1915           -14.28959
 14.2791           -12.89269
 14.3667           -11.23515
 14.4544            -9.43967
 14.5420            -7.63526
 14.6296            -5.93654
 14.7172            -4.44201
 14.8048            -3.22030
 14.8924            -2.26701
 14.9800            -1.59588
 15.0676            -1.17995
 15.1552            -0.98110
 15.2428            -0.94930
 15.3304            -1.04941
 15.4180            -1.34933
 15.5056            -1.87800
 15.5932            -2.68418
 15.6808            -3.76138
 15.7684            -5.11241
 15.8560            -6.71086
 15.9436            -8.46614
 16.0312           -10.27402
 16.1188           -12.01218
 16.2064           -13.55150
 16.2940           -14.78212
 16.3816           -15.59866
 16.4692           -15.90401
 16.5568           -15.67069
 16.6444           -14.91064
 16.7320           -13.67069
 16.8196           -12.03702
 16.9072           -10.12947
 16.9948            -8.09032
 17.0824            -6.07003
 17.1700            -4.20402
 17.2576            -2.59459
 17.3452            -1.32131
 17.4328            -0.37024
 17.5204             0.27537
 17.6080             0.66370
 17.6956             0.85431
 17.7832             0.82227
 17.8708             0.53540
 17.9584             0.00625
 18.0460            -0.74168
 18.1336            -1.65687
 18.2212            -2.65974
 18.3088            -3.66469
 18.3964            -4.58164
 18.4840            -5.33290
 18.5717            -5.85735
 18.6593            -6.11741
 18.7469            -6.09644
 18.8345            -5.80079
 18.9221            -5.25596
 19.0097            -4.50735
 19.0973            -3.61455
 19.1849            -2.64730
 19.2725            -1.67347
 19.3601            -0.75620
 19.4477             0.06168
 19.5353             0.75529
 19.6229             1.31179
 19.7105             1.76730
 19.7981             2.13663
 19.8857             2.43135
 19.9733             2.66731
 20.0609             2.87069
 20.1485             3.04825
 20.2361             3.19635
 20.3237             3.32120
 20.4113             3.42529
 20.4989             3.51283
 20.5865             3.58570
 20.6741             3.64692
 20.7617             3.69780
 20.8493             3.74056
 20.9369             3.77605
